HF energy: -52.893914481982335
# of electrons: 10
# of spin orbitals: 18
IIIIIIYYYYZI	(-0.0013027144615154194+0j)
IIIIIZIIIZII	(0.12037931520218537+0j)
IIIIIZIIZXZI	(8.840803176628581e-08+0j)
IIIIIZIIIXII	(-8.840803176628581e-08+0j)
IIIIIZXYYXZI	(-0.001403342115741999+0j)
IIIIIZXXYYZI	(0.001403342115741999+0j)
IIIIIZYIYXZI	(8.165671423514859e-07+0j)
IIIIIZXZYYZI	(-8.165671423514859e-07+0j)
IIIIIXIIIZII	(0.004885132951884869+0j)
IIIIZXZIZZII	(-0.004885132951884869+0j)
IIIIIXIIZXZI	(-0.00667157793413801+0j)
IIIIZXZIIXZI	(0.00667157793413801+0j)
IIIIIXIIIXII	(0.00667157793413801+0j)
IIIIZXZIZXII	(-0.00667157793413801+0j)
IIIIIXXYYXZI	(0.006020362810229722+0j)
IIIIZXYYXXZI	(-0.006020362810229722+0j)
IIIIIXXXYYZI	(-0.006020362810229722+0j)
IIIIZXYXXYZI	(0.006020362810229722+0j)
IIIIIXYIYXZI	(-1.7971968742165586e-06+0j)
IIIIZXXIXXZI	(-1.7971968742165586e-06+0j)
IIIIIXXZYYZI	(1.7971968742165586e-06+0j)
IIIIZXYZXYZI	(-1.7971968742165586e-06+0j)
XIXXYYZIZZII	(0.0008892440179561387+0j)
XIXYYXZIZZII	(-0.0008892440179561387+0j)
XIXXYYZIIXZI	(-0.009230987541086836+0j)
XIXYYXZIIXZI	(0.009230987541086836+0j)
XIXXYYZIZXII	(0.009230987541086836+0j)
XIXYYXZIZXII	(-0.009230987541086836+0j)
XIXXYYYYXXZI	(0.008130416996032728+0j)
XIXYYXYYXXZI	(-0.008130416996032728+0j)
XIXXYYYXXYZI	(-0.008130416996032728+0j)
XIXYYXYXXYZI	(0.008130416996032728+0j)
XIXXYYXIXXZI	(-0.0027942268259573727+0j)
XIXYYXXIXXZI	(0.0027942268259573727+0j)
XIXXYYYZXYZI	(-0.0027942268259573727+0j)
XIXYYXYZXYZI	(0.0027942268259573727+0j)
XIXZYYZIZZII	(-0.00923092106438284+0j)
XIYIYXZIZZII	(0.00923092106438284+0j)
XIXZYYZIIXZI	(-0.008425234306040032+0j)
XIYIYXZIIXZI	(0.008425234306040032+0j)
XIXZYYZIZXII	(0.008425234306040032+0j)
XIYIYXZIZXII	(-0.008425234306040032+0j)
XIXZYYYYXXZI	(0.007126554803583122+0j)
XIYIYXYYXXZI	(-0.007126554803583122+0j)
XIXZYYYXXYZI	(-0.007126554803583122+0j)
XIYIYXYXXYZI	(0.007126554803583122+0j)
XIXZYYXIXXZI	(-1.0189388522227396e-06+0j)
XIYIYXXIXXZI	(1.0189388522227396e-06+0j)
XIXZYYYZXYZI	(-1.0189388522227396e-06+0j)
XIYIYXYZXYZI	(1.0189388522227396e-06+0j)
XXZIYYZIZZII	(-0.0031079196495456146+0j)
XYZIYXZIZZII	(0.0031079196495456146+0j)
XXZIYYZIIXZI	(-0.0027250306991216254+0j)
XYZIYXZIIXZI	(0.0027250306991216254+0j)
XXZIYYZIZXII	(0.0027250306991216254+0j)
XYZIYXZIZXII	(-0.0027250306991216254+0j)
XXZIYYYYXXZI	(0.0008225522585827018+0j)
XYZIYXYYXXZI	(-0.0008225522585827018+0j)
XXZIYYYXXYZI	(-0.0008225522585827018+0j)
XYZIYXYXXYZI	(0.0008225522585827018+0j)
XXZIYYXIXXZI	(0.0007102334761071388+0j)
XYZIYXXIXXZI	(-0.0007102334761071388+0j)
XXZIYYYZXYZI	(0.0007102334761071388+0j)
XYZIYXYZXYZI	(-0.0007102334761071388+0j)
XZZIYYZIZZII	(0.017014624371116567+0j)
YIIIYXZIZZII	(-0.017014624371116567+0j)
XZZIYYZIIXZI	(-3.8614003206763203e-07+0j)
YIIIYXZIIXZI	(3.8614003206763203e-07+0j)
XZZIYYZIZXII	(3.8614003206763203e-07+0j)
YIIIYXZIZXII	(-3.8614003206763203e-07+0j)
XZZIYYYYXXZI	(-0.0012378425395380838+0j)
YIIIYXYYXXZI	(0.0012378425395380838+0j)
XZZIYYYXXYZI	(0.0012378425395380838+0j)
YIIIYXYXXYZI	(-0.0012378425395380838+0j)
XZZIYYXIXXZI	(-1.099945400880334e-06+0j)
YIIIYXXIXXZI	(1.099945400880334e-06+0j)
XZZIYYYZXYZI	(-1.099945400880334e-06+0j)
YIIIYXYZXYZI	(1.099945400880334e-06+0j)
IIIIZZZIZZII	(0.1099273884215906+0j)
IIIIZZZIIXZI	(-0.0020081891964616977+0j)
IIIIZZZIZXII	(0.0020081891964616977+0j)
IIIIZZYYXXZI	(0.0006865233951276395+0j)
IIIIZZYXXYZI	(-0.0006865233951276395+0j)
IIIIZZXIXXZI	(-0.004064779692273007+0j)
IIIIZZYZXYZI	(-0.004064779692273007+0j)
XIXXXIIIIZII	(0.005581877195028035+0j)
XIXYYZZIZZII	(0.005581877195028035+0j)
XIXXXIIIZXZI	(-0.002127671935173704+0j)
XIXYYZZIIXZI	(-0.002127671935173704+0j)
XIXXXIIIIXII	(0.002127671935173704+0j)
XIXYYZZIZXII	(0.002127671935173704+0j)
XIXXXIXYYXZI	(0.0021615943603901172+0j)
XIXYYZYYXXZI	(0.0021615943603901172+0j)
XIXXXIXXYYZI	(-0.0021615943603901172+0j)
XIXYYZYXXYZI	(-0.0021615943603901172+0j)
XIXXXIYIYXZI	(0.0026331618272138237+0j)
XIXYYZXIXXZI	(-0.0026331618272138237+0j)
XIXXXIXZYYZI	(-0.0026331618272138237+0j)
XIXYYZYZXYZI	(-0.0026331618272138237+0j)
XIXZXIIIIZII	(-0.002127678274617517+0j)
XIYIYZZIZZII	(-0.002127678274617517+0j)
XIXZXIIIZXZI	(-0.001267727423310521+0j)
XIYIYZZIIXZI	(-0.001267727423310521+0j)
XIXZXIIIIXII	(0.001267727423310521+0j)
XIYIYZZIZXII	(0.001267727423310521+0j)
XIXZXIXYYXZI	(0.001072614829448406+0j)
XIYIYZYYXXZI	(0.001072614829448406+0j)
XIXZXIXXYYZI	(-0.001072614829448406+0j)
XIYIYZYXXYZI	(-0.001072614829448406+0j)
XIXZXIYIYXZI	(-0.003596965226441178+0j)
XIYIYZXIXXZI	(0.003596965226441178+0j)
XIXZXIXZYYZI	(0.003596965226441178+0j)
XIYIYZYZXYZI	(0.003596965226441178+0j)
XXZIXIIIIZII	(-0.002862123040351041+0j)
XYZIYZZIZZII	(-0.002862123040351041+0j)
XXZIXIIIZXZI	(-0.0010725887601432788+0j)
XYZIYZZIIXZI	(-0.0010725887601432788+0j)
XXZIXIIIIXII	(0.0010725887601432788+0j)
XYZIYZZIZXII	(0.0010725887601432788+0j)
XXZIXIXYYXZI	(0.0008271098519185589+0j)
XYZIYZYYXXZI	(0.0008271098519185589+0j)
XXZIXIXXYYZI	(-0.0008271098519185589+0j)
XYZIYZYXXYZI	(-0.0008271098519185589+0j)
XXZIXIYIYXZI	(-0.003027475115793157+0j)
XYZIYZXIXXZI	(0.003027475115793157+0j)
XXZIXIXZYYZI	(0.003027475115793157+0j)
XYZIYZYZXYZI	(0.003027475115793157+0j)
XZZIXIIIIZII	(-0.002637197438351763+0j)
YIIIYZZIZZII	(-0.002637197438351763+0j)
XZZIXIIIZXZI	(0.0035969669304209556+0j)
YIIIYZZIIXZI	(0.0035969669304209556+0j)
XZZIXIIIIXII	(-0.0035969669304209556+0j)
YIIIYZZIZXII	(-0.0035969669304209556+0j)
XZZIXIXYYXZI	(-0.0030274017748551127+0j)
YIIIYZYYXXZI	(-0.0030274017748551127+0j)
XZZIXIXXYYZI	(0.0030274017748551127+0j)
YIIIYZYXXYZI	(0.0030274017748551127+0j)
XZZIXIYIYXZI	(1.7972307604518352e-06+0j)
YIIIYZXIXXZI	(-1.7972307604518352e-06+0j)
XZZIXIXZYYZI	(-1.7972307604518352e-06+0j)
YIIIYZYZXYZI	(-1.7972307604518352e-06+0j)
IIIZIIIIIZII	(0.12732768195282773+0j)
IIIZIIIIZXZI	(0.0020087133924740334+0j)
IIIZIIIIIXII	(-0.0020087133924740334+0j)
IIIZIIXYYXZI	(-0.0029311818012723073+0j)
IIIZIIXXYYZI	(0.0029311818012723073+0j)
IIIZIIYIYXZI	(0.0004791752753002352+0j)
IIIZIIXZYYZI	(-0.0004791752753002352+0j)
IIIXIIIIIZII	(-0.0020087133924740334+0j)
IIZXIIIIIZII	(0.0020087133924740334+0j)
IIIXIIIIZXZI	(-0.014101650705627826+0j)
IIZXIIIIZXZI	(0.014101650705627826+0j)
IIIXIIIIIXII	(0.014101650705627826+0j)
IIZXIIIIIXII	(-0.014101650705627826+0j)
IIIXIIXYYXZI	(0.006910389767148992+0j)
IIZXIIXYYXZI	(-0.006910389767148992+0j)
IIIXIIXXYYZI	(-0.006910389767148992+0j)
IIZXIIXXYYZI	(0.006910389767148992+0j)
IIIXIIYIYXZI	(0.004976640374449408+0j)
IIZXIIYIYXZI	(-0.004976640374449408+0j)
IIIXIIXZYYZI	(-0.004976640374449408+0j)
IIZXIIXZYYZI	(0.004976640374449408+0j)
IXYYIIIIIZII	(0.002931181801272307+0j)
IYYXIIIIIZII	(-0.002931181801272307+0j)
IXYYIIIIZXZI	(0.006910389767148991+0j)
IYYXIIIIZXZI	(-0.006910389767148991+0j)
IXYYIIIIIXII	(-0.006910389767148991+0j)
IYYXIIIIIXII	(0.006910389767148991+0j)
IXYYIIXYYXZI	(-0.010760433566413938+0j)
IYYXIIXYYXZI	(0.010760433566413938+0j)
IXYYIIXXYYZI	(0.010760433566413938+0j)
IYYXIIXXYYZI	(-0.010760433566413938+0j)
IXYYIIYIYXZI	(-0.0040887396553490095+0j)
IYYXIIYIYXZI	(0.0040887396553490095+0j)
IXYYIIXZYYZI	(0.0040887396553490095+0j)
IYYXIIXZYYZI	(-0.0040887396553490095+0j)
IZYYIIIIIZII	(-0.0004791752753002353+0j)
ZIXXIIIIIZII	(-0.0004791752753002353+0j)
IZYYIIIIZXZI	(0.004976640374449407+0j)
ZIXXIIIIZXZI	(0.004976640374449407+0j)
IZYYIIIIIXII	(-0.004976640374449407+0j)
ZIXXIIIIIXII	(-0.004976640374449407+0j)
IZYYIIXYYXZI	(-0.00408873965534901+0j)
ZIXXIIXYYXZI	(-0.00408873965534901+0j)
IZYYIIXXYYZI	(0.00408873965534901+0j)
ZIXXIIXXYYZI	(0.00408873965534901+0j)
IZYYIIYIYXZI	(-0.011880540770302008+0j)
ZIXXIIYIYXZI	(-0.011880540770302008+0j)
IZYYIIXZYYZI	(0.011880540770302008+0j)
ZIXXIIXZYYZI	(0.011880540770302008+0j)
IIZZIIIIIZII	(0.11403122339528472+0j)
IIZZIIIIZXZI	(-4.855324562534509e-07+0j)
IIZZIIIIIXII	(4.855324562534509e-07+0j)
IIZZIIXYYXZI	(-0.0009633492198442804+0j)
IIZZIIXXYYZI	(0.0009633492198442804+0j)
IIZZIIYIYXZI	(-0.004542104572194325+0j)
IIZZIIXZYYZI	(0.004542104572194325+0j)
IXXIIIIIIZII	(0.014738687117323653+0j)
IYYZIIIIIZII	(0.014738687117323653+0j)
IXXIIIIIZXZI	(0.0005253677089748049+0j)
IYYZIIIIZXZI	(0.0005253677089748049+0j)
IXXIIIIIIXII	(-0.0005253677089748049+0j)
IYYZIIIIIXII	(-0.0005253677089748049+0j)
IXXIIIXYYXZI	(-0.0018176041109363428+0j)
IYYZIIXYYXZI	(-0.0018176041109363428+0j)
IXXIIIXXYYZI	(0.0018176041109363428+0j)
IYYZIIXXYYZI	(0.0018176041109363428+0j)
IXXIIIYIYXZI	(0.0035846862925377064+0j)
IYYZIIYIYXZI	(0.0035846862925377064+0j)
IXXIIIXZYYZI	(-0.0035846862925377064+0j)
IYYZIIXZYYZI	(-0.0035846862925377064+0j)
IZXIIIIIIZII	(-0.004977866508754352+0j)
ZIXZIIIIIZII	(0.004977866508754352+0j)
IZXIIIIIZXZI	(-0.004542939651039378+0j)
ZIXZIIIIZXZI	(0.004542939651039378+0j)
IZXIIIIIIXII	(0.004542939651039378+0j)
ZIXZIIIIIXII	(-0.004542939651039378+0j)
IZXIIIXYYXZI	(0.0035844621301288396+0j)
ZIXZIIXYYXZI	(-0.0035844621301288396+0j)
IZXIIIXXYYZI	(-0.0035844621301288396+0j)
ZIXZIIXXYYZI	(0.0035844621301288396+0j)
IZXIIIYIYXZI	(1.0191017384800903e-06+0j)
ZIXZIIYIYXZI	(-1.0191017384800903e-06+0j)
IZXIIIXZYYZI	(-1.0191017384800903e-06+0j)
ZIXZIIXZYYZI	(1.0191017384800903e-06+0j)
IZIIIIIIIZII	(0.11627901705502022+0j)
IZIIIIIIZXZI	(-0.001592170064571781+0j)
IZIIIIIIIXII	(0.001592170064571781+0j)
IZIIIIXYYXZI	(-0.00041476144127807884+0j)
IZIIIIXXYYZI	(0.00041476144127807884+0j)
IZIIIIYIYXZI	(-0.005073269672465972+0j)
IZIIIIXZYYZI	(0.005073269672465972+0j)
IXIIIIIIIZII	(-0.008768578947311392+0j)
ZXZIIIIIIZII	(0.008768578947311392+0j)
IXIIIIIIZXZI	(-0.007686802206653475+0j)
ZXZIIIIIZXZI	(0.007686802206653475+0j)
IXIIIIIIIXII	(0.007686802206653475+0j)
ZXZIIIIIIXII	(-0.007686802206653475+0j)
IXIIIIXYYXZI	(0.00738595156438889+0j)
ZXZIIIXYYXZI	(-0.00738595156438889+0j)
IXIIIIXXYYZI	(-0.00738595156438889+0j)
ZXZIIIXXYYZI	(0.00738595156438889+0j)
IXIIIIYIYXZI	(-0.00033339785496346383+0j)
ZXZIIIYIYXZI	(0.00033339785496346383+0j)
IXIIIIXZYYZI	(0.00033339785496346383+0j)
ZXZIIIXZYYZI	(-0.00033339785496346383+0j)
ZZZIIIIIIZII	(0.11381384180610686+0j)
ZZZIIIIIZXZI	(2.2336882562202765e-06+0j)
ZZZIIIIIIXII	(-2.2336882562202765e-06+0j)
ZZZIIIXYYXZI	(-0.0009693166065519553+0j)
ZZZIIIXXYYZI	(0.0009693166065519553+0j)
ZZZIIIYIYXZI	(2.236210982020621e-07+0j)
ZZZIIIXZYYZI	(-2.236210982020621e-07+0j)
IIIIIIIZZZZI	(0.10091979483055058+0j)
IIIIIIZXZZZI	(-0.002616160947350683+0j)
IIIIIIIXZZZI	(0.002616160947350683+0j)
IIIIIIZZZZZI	(0.10193422921728858+0j)
IIIIIIYZYZZI	(-0.0017895081761042254+0j)
IIIIIIXIXIII	(-0.0017895081761042254+0j)
IIIIIIYXYZZI	(0.01893883055224467+0j)
IIIIIIYYXIII	(-0.01893883055224467+0j)
IIIIIZIIZZZI	(0.12037934835271141+0j)
IIIIIZXYYZZI	(0.02040678012574484+0j)
IIIIIZXXXIII	(0.02040678012574484+0j)
IIIIIZYIYZZI	(-1.1734874025777041e-06+0j)
IIIIIZXZXIII	(-1.1734874025777041e-06+0j)
IIIIIXIIZZZI	(0.0061953201859441965+0j)
IIIIZXZIIZZI	(-0.0061953201859441965+0j)
IIIIIXXYYZZI	(-0.006064119132726335+0j)
IIIIZXYYXZZI	(0.006064119132726335+0j)
IIIIIXXXXIII	(-0.006064119132726335+0j)
IIIIZXYXYIII	(-0.006064119132726335+0j)
IIIIIXYIYZZI	(-2.964425143246962e-07+0j)
IIIIZXXIXZZI	(-2.964425143246962e-07+0j)
IIIIIXXZXIII	(-2.964425143246962e-07+0j)
IIIIZXYZYIII	(-2.964425143246962e-07+0j)
XIXXYYZIIZZI	(-0.008425277737604731+0j)
XIXYYXZIIZZI	(0.008425277737604731+0j)
XIXXYYYYXZZI	(0.007126592334847408+0j)
XIXYYXYYXZZI	(-0.007126592334847408+0j)
XIXXYYYXYIII	(-0.007126592334847408+0j)
XIXYYXYXYIII	(0.007126592334847408+0j)
XIXXYYXIXZZI	(-1.018942992222135e-06+0j)
XIXYYXXIXZZI	(1.018942992222135e-06+0j)
XIXXYYYZYIII	(-1.018942992222135e-06+0j)
XIXYYXYZYIII	(1.018942992222135e-06+0j)
XIXZYYZIIZZI	(0.004326289389891974+0j)
XIYIYXZIIZZI	(-0.004326289389891974+0j)
XIXZYYYYXZZI	(-0.004544890952156119+0j)
XIYIYXYYXZZI	(0.004544890952156119+0j)
XIXZYYYXYIII	(0.004544890952156119+0j)
XIYIYXYXYIII	(-0.004544890952156119+0j)
XIXZYYXIXZZI	(-0.002794876380287074+0j)
XIYIYXXIXZZI	(0.002794876380287074+0j)
XIXZYYYZYIII	(-0.002794876380287074+0j)
XIYIYXYZYIII	(0.002794876380287074+0j)
XXZIYYZIIZZI	(0.0017387910058463316+0j)
XYZIYXZIIZZI	(-0.0017387910058463316+0j)
XXZIYYYYXZZI	(-0.0006348495591312602+0j)
XYZIYXYYXZZI	(0.0006348495591312602+0j)
XXZIYYYXYIII	(0.0006348495591312602+0j)
XYZIYXYXYIII	(-0.0006348495591312602+0j)
XXZIYYXIXZZI	(-0.01033051899071663+0j)
XYZIYXXIXZZI	(0.01033051899071663+0j)
XXZIYYYZYIII	(-0.01033051899071663+0j)
XYZIYXYZYIII	(0.01033051899071663+0j)
XZZIYYZIIZZI	(0.017014392595960305+0j)
YIIIYXZIIZZI	(-0.017014392595960305+0j)
XZZIYYYYXZZI	(0.018003098169231634+0j)
YIIIYXYYXZZI	(-0.018003098169231634+0j)
XZZIYYYXYIII	(-0.018003098169231634+0j)
YIIIYXYXYIII	(0.018003098169231634+0j)
XZZIYYXIXZZI	(1.6491243762771205e-06+0j)
YIIIYXXIXZZI	(-1.6491243762771205e-06+0j)
XZZIYYYZYIII	(1.6491243762771205e-06+0j)
YIIIYXYZYIII	(-1.6491243762771205e-06+0j)
IIIIZZZIIZZI	(0.10893762814884717+0j)
IIIIZZYYXZZI	(0.019151123578755102+0j)
IIIIZZYXYIII	(-0.019151123578755102+0j)
IIIIZZXIXZZI	(-0.002644226462222999+0j)
IIIIZZYZYIII	(-0.002644226462222999+0j)
XIXXXIIIZZZI	(-0.001267797909757444+0j)
XIXYYZZIIZZI	(-0.001267797909757444+0j)
XIXXXIXYYZZI	(0.0010726205270502713+0j)
XIXYYZYYXZZI	(0.0010726205270502713+0j)
XIXXXIXXXIII	(0.0010726205270502713+0j)
XIXYYZYXYIII	(-0.0010726205270502713+0j)
XIXXXIYIYZZI	(-0.0035969509701011516+0j)
XIXYYZXIXZZI	(0.0035969509701011516+0j)
XIXXXIXZXIII	(-0.0035969509701011516+0j)
XIXYYZYZYIII	(0.0035969509701011516+0j)
XIXZXIIIZZZI	(0.006160780265791924+0j)
XIYIYZZIIZZI	(0.006160780265791924+0j)
XIXZXIXYYZZI	(-0.0057302084428416415+0j)
XIYIYZYYXZZI	(-0.0057302084428416415+0j)
XIXZXIXXXIII	(-0.0057302084428416415+0j)
XIYIYZYXYIII	(0.0057302084428416415+0j)
XIXZXIYIYZZI	(0.003340420389712495+0j)
XIYIYZXIXZZI	(-0.003340420389712495+0j)
XIXZXIXZXIII	(0.003340420389712495+0j)
XIYIYZYZYIII	(-0.003340420389712495+0j)
XXZIXIIIZZZI	(0.005029606309728332+0j)
XYZIYZZIIZZI	(0.005029606309728332+0j)
XXZIXIXYYZZI	(-0.005172105615978114+0j)
XYZIYZYYXZZI	(-0.005172105615978114+0j)
XXZIXIXXXIII	(-0.005172105615978114+0j)
XYZIYZYXYIII	(0.005172105615978114+0j)
XXZIXIYIYZZI	(0.0030489834594783147+0j)
XYZIYZXIXZZI	(-0.0030489834594783147+0j)
XXZIXIXZXIII	(0.0030489834594783147+0j)
XYZIYZYZYIII	(-0.0030489834594783147+0j)
XZZIXIIIZZZI	(-0.003344469574800434+0j)
YIIIYZZIIZZI	(-0.003344469574800434+0j)
XZZIXIXYYZZI	(0.00304799542840357+0j)
YIIIYZYYXZZI	(0.00304799542840357+0j)
XZZIXIXXXIII	(0.00304799542840357+0j)
YIIIYZYXYIII	(-0.00304799542840357+0j)
XZZIXIYIYZZI	(3.0424809995210805e-07+0j)
YIIIYZXIXZZI	(-3.0424809995210805e-07+0j)
XZZIXIXZXIII	(3.0424809995210805e-07+0j)
YIIIYZYZYIII	(-3.0424809995210805e-07+0j)
IIIZIIIIZZZI	(0.11403122339528472+0j)
IIIZIIXYYZZI	(0.014738687117323651+0j)
IIIZIIXXXIII	(0.014738687117323651+0j)
IIIZIIYIYZZI	(-0.004977866508754352+0j)
IIIZIIXZXIII	(-0.004977866508754352+0j)
IIIXIIIIZZZI	(4.855324562534509e-07+0j)
IIZXIIIIZZZI	(-4.855324562534509e-07+0j)
IIIXIIXYYZZI	(-0.0005253677089748049+0j)
IIZXIIXYYZZI	(0.0005253677089748049+0j)
IIIXIIXXXIII	(-0.0005253677089748049+0j)
IIZXIIXXXIII	(0.0005253677089748049+0j)
IIIXIIYIYZZI	(0.004542939651039379+0j)
IIZXIIYIYZZI	(-0.004542939651039379+0j)
IIIXIIXZXIII	(0.004542939651039379+0j)
IIZXIIXZXIII	(-0.004542939651039379+0j)
IXYYIIIIZZZI	(0.0009633492198442804+0j)
IYYXIIIIZZZI	(-0.0009633492198442804+0j)
IXYYIIXYYZZI	(0.0018176041109363426+0j)
IYYXIIXYYZZI	(-0.0018176041109363426+0j)
IXYYIIXXXIII	(0.0018176041109363426+0j)
IYYXIIXXXIII	(-0.0018176041109363426+0j)
IXYYIIYIYZZI	(-0.00358446213012884+0j)
IYYXIIYIYZZI	(0.00358446213012884+0j)
IXYYIIXZXIII	(-0.00358446213012884+0j)
IYYXIIXZXIII	(0.00358446213012884+0j)
IZYYIIIIZZZI	(0.004542104572194324+0j)
ZIXXIIIIZZZI	(0.004542104572194324+0j)
IZYYIIXYYZZI	(-0.0035846862925377064+0j)
ZIXXIIXYYZZI	(-0.0035846862925377064+0j)
IZYYIIXXXIII	(-0.0035846862925377064+0j)
ZIXXIIXXXIII	(-0.0035846862925377064+0j)
IZYYIIYIYZZI	(-1.0191017384800903e-06+0j)
ZIXXIIYIYZZI	(-1.0191017384800903e-06+0j)
IZYYIIXZXIII	(-1.0191017384800903e-06+0j)
ZIXXIIXZXIII	(-1.0191017384800903e-06+0j)
IIZZIIIIZZZI	(0.12831744580416987+0j)
IIZZIIXYYZZI	(0.012761653809530765+0j)
IIZZIIXXXIII	(0.012761653809530765+0j)
IIZZIIYIYZZI	(0.0023309475142212245+0j)
IIZZIIXZXIII	(0.0023309475142212245+0j)
IXXIIIIIZZZI	(0.012761653809530763+0j)
IYYZIIIIZZZI	(0.012761653809530763+0j)
IXXIIIXYYZZI	(0.026980321235420712+0j)
IYYZIIXYYZZI	(0.026980321235420712+0j)
IXXIIIXXXIII	(0.026980321235420712+0j)
IYYZIIXXXIII	(0.026980321235420712+0j)
IXXIIIYIYZZI	(-0.0022858584983042824+0j)
IYYZIIYIYZZI	(-0.0022858584983042824+0j)
IXXIIIXZXIII	(-0.0022858584983042824+0j)
IYYZIIXZXIII	(-0.0022858584983042824+0j)
IZXIIIIIZZZI	(0.0023309475142212245+0j)
ZIXZIIIIZZZI	(-0.0023309475142212245+0j)
IZXIIIXYYZZI	(-0.0022858584983042824+0j)
ZIXZIIXYYZZI	(0.0022858584983042824+0j)
IZXIIIXXXIII	(-0.0022858584983042824+0j)
ZIXZIIXXXIII	(0.0022858584983042824+0j)
IZXIIIYIYZZI	(0.011881333259422812+0j)
ZIXZIIYIYZZI	(-0.011881333259422812+0j)
IZXIIIXZXIII	(0.011881333259422812+0j)
ZIXZIIXZXIII	(-0.011881333259422812+0j)
IZIIIIIIZZZI	(0.1279001160659713+0j)
IZIIIIXYYZZI	(0.016488536035809416+0j)
IZIIIIXXXIII	(0.016488536035809416+0j)
IZIIIIYIYZZI	(0.003922971946471955+0j)
IZIIIIXZXIII	(0.003922971946471955+0j)
IXIIIIIIZZZI	(0.004902019445654965+0j)
ZXZIIIIIZZZI	(-0.004902019445654965+0j)
IXIIIIXYYZZI	(-0.005712480122576181+0j)
ZXZIIIXYYZZI	(0.005712480122576181+0j)
IXIIIIXXXIII	(-0.005712480122576181+0j)
ZXZIIIXXXIII	(0.005712480122576181+0j)
IXIIIIYIYZZI	(0.0048752551070036015+0j)
ZXZIIIYIYZZI	(-0.0048752551070036015+0j)
IXIIIIXZXIII	(0.0048752551070036015+0j)
ZXZIIIXZXIII	(-0.0048752551070036015+0j)
ZZZIIIIIZZZI	(0.11381556247671139+0j)
ZZZIIIXYYZZI	(0.014063575445241068+0j)
ZZZIIIXXXIII	(0.014063575445241068+0j)
ZZZIIIYIYZZI	(-2.6468242229904065e-07+0j)
ZZZIIIXZXIII	(-2.6468242229904065e-07+0j)
IIIIIIZIIIII	(0.09302927131458126+0j)
IIIIIZIZIIII	(0.12266101789781983+0j)
IIIIIZZXIIII	(-4.2867375045618477e-07+0j)
IIIIIZIXIIII	(4.2867375045618477e-07+0j)
IIIIIXIZIIII	(0.004201604747280338+0j)
IIIIZXZZZIII	(-0.004201604747280338+0j)
IIIIIXZXIIII	(-0.0007747335469951254+0j)
IIIIZXIXZIII	(0.0007747335469951254+0j)
IIIIIXIXIIII	(0.0007747335469951254+0j)
IIIIZXZXZIII	(-0.0007747335469951254+0j)
XIXXYYZZZIII	(-0.004308667277449805+0j)
XIXYYXZZZIII	(0.004308667277449805+0j)
XIXXYYIXZIII	(0.0016458130066733692+0j)
XIXYYXIXZIII	(-0.0016458130066733692+0j)
XIXXYYZXZIII	(-0.0016458130066733692+0j)
XIXYYXZXZIII	(0.0016458130066733692+0j)
XIXZYYZZZIII	(0.0033306945637369273+0j)
XIYIYXZZZIII	(-0.0033306945637369273+0j)
XIXZYYIXZIII	(-0.02394366075989676+0j)
XIYIYXIXZIII	(0.02394366075989676+0j)
XIXZYYZXZIII	(0.02394366075989676+0j)
XIYIYXZXZIII	(-0.02394366075989676+0j)
XXZIYYZZZIII	(0.0034730253136189856+0j)
XYZIYXZZZIII	(-0.0034730253136189856+0j)
XXZIYYIXZIII	(0.0023511698390423492+0j)
XYZIYXIXZIII	(-0.0023511698390423492+0j)
XXZIYYZXZIII	(-0.0023511698390423492+0j)
XYZIYXZXZIII	(0.0023511698390423492+0j)
XZZIYYZZZIII	(0.02047020664490492+0j)
YIIIYXZZZIII	(-0.02047020664490492+0j)
XZZIYYIXZIII	(-3.9626447092683424e-07+0j)
YIIIYXIXZIII	(3.9626447092683424e-07+0j)
XZZIYYZXZIII	(3.9626447092683424e-07+0j)
YIIIYXZXZIII	(-3.9626447092683424e-07+0j)
IIIIZZZZZIII	(0.11244639608147489+0j)
IIIIZZIXZIII	(-0.0038674510340707523+0j)
IIIIZZZXZIII	(0.0038674510340707523+0j)
XIXXXIIZIIII	(-0.0009217359228841449+0j)
XIXYYZZZZIII	(-0.0009217359228841449+0j)
XIXXXIZXIIII	(0.006492984817464645+0j)
XIXYYZIXZIII	(0.006492984817464645+0j)
XIXXXIIXIIII	(-0.006492984817464645+0j)
XIXYYZZXZIII	(-0.006492984817464645+0j)
XIXZXIIZIIII	(0.005639868122884585+0j)
XIYIYZZZZIII	(0.005639868122884585+0j)
XIXZXIZXIIII	(-0.00653975475029203+0j)
XIYIYZIXZIII	(-0.00653975475029203+0j)
XIXZXIIXIIII	(0.00653975475029203+0j)
XIYIYZZXZIII	(0.00653975475029203+0j)
XXZIXIIZIIII	(0.004120327186081492+0j)
XYZIYZZZZIII	(0.004120327186081492+0j)
XXZIXIZXIIII	(-0.007202157496186276+0j)
XYZIYZIXZIII	(-0.007202157496186276+0j)
XXZIXIIXIIII	(0.007202157496186276+0j)
XYZIYZZXZIII	(0.007202157496186276+0j)
XZZIXIIZIIII	(-0.004952223336509668+0j)
YIIIYZZZZIII	(-0.004952223336509668+0j)
XZZIXIZXIIII	(0.0001575964424914052+0j)
YIIIYZIXZIII	(0.0001575964424914052+0j)
